date,material,price,unit,location,source,retail_or_wholesale,data_type,notes
05/02/2025,plywood,801.23,sheet,Davao City - Toril,Davies Hardware,retail,synthetic,Based on public price range interpolation
05/02/2025,plywood,858.07,sheet,Davao City - Talomo,Mindanao Hardware,retail,synthetic,Based on public price range interpolation
05/02/2025,plywood,810.38,sheet,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
05/02/2025,plywood,818.04,sheet,Davao City - Panacan,City Hardware,retail,synthetic,Based on public price range interpolation
05/02/2025,plywood,812.79,sheet,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
12/02/2025,steel,199.68,pc,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
12/02/2025,steel,185.07,pc,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
12/02/2025,steel,179.67,pc,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
12/02/2025,steel,188.91,pc,Davao City - Talomo,Mindanao Hardware,retail,synthetic,Based on public price range interpolation
12/02/2025,steel,182.68,pc,Davao City - Calinan,Marzan Hardware,retail,synthetic,Based on public price range interpolation
12/02/2025,steel,177.47,pc,Davao City - Panacan,City Hardware,retail,synthetic,Based on public price range interpolation
12/02/2025,steel,172.69,pc,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
12/02/2025,cement,289.63,bag,Davao City - Poblacion,Wilcon Depot,retail,synthetic,Based on public price range interpolation
12/02/2025,cement,272.67,bag,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
12/02/2025,cement,267.38,bag,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
12/02/2025,cement,278.17,bag,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
12/02/2025,cement,257.41,bag,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
12/02/2025,cement,270.28,bag,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
12/02/2025,cement,270.16,bag,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
12/02/2025,sand,1407.14,cubic_m,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
12/02/2025,sand,1373.01,cubic_m,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
12/02/2025,sand,1311.05,cubic_m,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
12/02/2025,sand,1326.46,cubic_m,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
12/02/2025,sand,1337.34,cubic_m,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
12/02/2025,sand,1328.35,cubic_m,Davao City - Panacan,City Hardware,retail,synthetic,Based on public price range interpolation
12/02/2025,sand,1282.12,cubic_m,Davao City - Mintal,Ace Hardware,retail,synthetic,Based on public price range interpolation
12/02/2025,gravel,1534.11,cubic_m,Davao City - Poblacion,Wilcon Depot,retail,synthetic,Based on public price range interpolation
12/02/2025,gravel,1495.11,cubic_m,Davao City - Buhangin,CitiHardware,retail,synthetic,Based on public price range interpolation
12/02/2025,gravel,1404.95,cubic_m,Davao City - Toril,Davies Hardware,retail,synthetic,Based on public price range interpolation
12/02/2025,gravel,1439.4,cubic_m,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
12/02/2025,gravel,1366.17,cubic_m,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
12/02/2025,gravel,1382.53,cubic_m,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
12/02/2025,gravel,1434.82,cubic_m,Davao City - Mintal,Ace Hardware,retail,synthetic,Based on public price range interpolation
12/02/2025,lumber,768.54,pc,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
12/02/2025,lumber,749.95,pc,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
12/02/2025,lumber,700.1,pc,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
12/02/2025,lumber,709.77,pc,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
12/02/2025,lumber,677.02,pc,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
12/02/2025,lumber,688.96,pc,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
12/02/2025,lumber,685.67,pc,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
12/02/2025,plywood,846.59,sheet,Davao City - Poblacion,Wilcon Depot,retail,synthetic,Based on public price range interpolation
12/02/2025,plywood,877.46,sheet,Davao City - Buhangin,CitiHardware,retail,synthetic,Based on public price range interpolation
12/02/2025,plywood,813.47,sheet,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
12/02/2025,plywood,825.38,sheet,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
12/02/2025,plywood,769.41,sheet,Davao City - Calinan,Marzan Hardware,retail,synthetic,Based on public price range interpolation
12/02/2025,plywood,790.86,sheet,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
12/02/2025,plywood,788.12,sheet,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
19/02/2025,steel,199.17,pc,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
19/02/2025,steel,199.15,pc,Davao City - Buhangin,CitiHardware,retail,synthetic,Based on public price range interpolation
19/02/2025,steel,175.59,pc,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
19/02/2025,steel,188.33,pc,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
19/02/2025,steel,174.62,pc,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
19/02/2025,steel,180.73,pc,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
19/02/2025,steel,178.96,pc,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
19/02/2025,cement,285.13,bag,Davao City - Poblacion,Wilcon Depot,retail,synthetic,Based on public price range interpolation
19/02/2025,cement,283.07,bag,Davao City - Buhangin,CitiHardware,retail,synthetic,Based on public price range interpolation
19/02/2025,cement,263,bag,Davao City - Toril,Davies Hardware,retail,synthetic,Based on public price range interpolation
19/02/2025,cement,272.96,bag,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
19/02/2025,cement,266.3,bag,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
19/02/2025,cement,271.16,bag,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
19/02/2025,cement,269.08,bag,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
19/02/2025,sand,1403.38,cubic_m,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
19/02/2025,sand,1411.06,cubic_m,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
19/02/2025,sand,1271.1,cubic_m,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
19/02/2025,sand,1355.8,cubic_m,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
19/02/2025,sand,1303.21,cubic_m,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
19/02/2025,sand,1283.3,cubic_m,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
19/02/2025,sand,1283.37,cubic_m,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
19/02/2025,gravel,1529.02,cubic_m,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
19/02/2025,gravel,1528.64,cubic_m,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
19/02/2025,gravel,1394.91,cubic_m,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
19/02/2025,gravel,1470.25,cubic_m,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
19/02/2025,gravel,1421.94,cubic_m,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
19/02/2025,gravel,1442.19,cubic_m,Davao City - Panacan,City Hardware,retail,synthetic,Based on public price range interpolation
19/02/2025,gravel,1390.97,cubic_m,Davao City - Mintal,Ace Hardware,retail,synthetic,Based on public price range interpolation
19/02/2025,lumber,765.42,pc,Davao City - Poblacion,Wilcon Depot,retail,synthetic,Based on public price range interpolation
19/02/2025,lumber,736.3,pc,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
19/02/2025,lumber,703.11,pc,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
19/02/2025,lumber,721.35,pc,Davao City - Talomo,Mindanao Hardware,retail,synthetic,Based on public price range interpolation
19/02/2025,lumber,692.06,pc,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
19/02/2025,lumber,703.29,pc,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
19/02/2025,lumber,700.14,pc,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
19/02/2025,plywood,858.02,sheet,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
19/02/2025,plywood,863.61,sheet,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
19/02/2025,plywood,794.16,sheet,Davao City - Toril,Davies Hardware,retail,synthetic,Based on public price range interpolation
19/02/2025,plywood,790.51,sheet,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
19/02/2025,plywood,767.11,sheet,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
19/02/2025,plywood,807.92,sheet,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
19/02/2025,plywood,817.66,sheet,Davao City - Mintal,Ace Hardware,retail,synthetic,Based on public price range interpolation
26/02/2025,steel,198.79,pc,Davao City - Poblacion,Wilcon Depot,retail,synthetic,Based on public price range interpolation
26/02/2025,steel,183.34,pc,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
26/02/2025,steel,175.3,pc,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
26/02/2025,steel,190.49,pc,Davao City - Talomo,Mindanao Hardware,retail,synthetic,Based on public price range interpolation
26/02/2025,steel,179.16,pc,Davao City - Calinan,Marzan Hardware,retail,synthetic,Based on public price range interpolation
26/02/2025,steel,190.8,pc,Davao City - Panacan,City Hardware,retail,synthetic,Based on public price range interpolation
26/02/2025,steel,177.14,pc,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
26/02/2025,cement,285.02,bag,Davao City - Poblacion,Wilcon Depot,retail,synthetic,Based on public price range interpolation
26/02/2025,cement,284.84,bag,Davao City - Buhangin,CitiHardware,retail,synthetic,Based on public price range interpolation
26/02/2025,cement,265.3,bag,Davao City - Toril,Davies Hardware,retail,synthetic,Based on public price range interpolation
26/02/2025,cement,281.88,bag,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
26/02/2025,cement,259.66,bag,Davao City - Calinan,Marzan Hardware,retail,synthetic,Based on public price range interpolation
